ID_CLIENTE,region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,custcat,churn,r_income,ed_mejorada
865,Zone 3,58,37,Married,5,64,College degree,8,No,Female,2,Yes,Yes,Yes,Yes,10.8,58.75,63.25,37.75,109.7,634.75,3525.55,3521.5,2305,6444.95,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,High,4. College degree
866,Zone 3,65,64,Unmarried,20,88,Some college,26,No,Female,1,Yes,Yes,Yes,Yes,15.1,36.25,39.9,24,48.8,1017.9,2202.45,2534.3,1620,3242.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,High,3. Some college
867,Zone 3,72,61,Married,34,61,Did not complete high school,8,No,Male,3,No,No,Yes,No,27.35,0,0,13.25,0,1980.15,0,0,895,0,Yes,No,No,No,No,No,No,No,No,E-service,No,High,1. Did not complete high school
868,Zone 3,8,42,Unmarried,3,66,Some college,10,No,Male,1,No,No,Yes,Yes,1.95,0,0,27.5,21.5,16.85,0,0,185,157.55,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Total service,No,High,3. Some college
869,Zone 2,33,40,Married,14,19,Some college,5,No,Male,2,No,No,Yes,No,5.05,0,0,8.5,0,178.9,0,0,315,0,No,No,No,No,No,No,No,No,No,Basic service,No,Low,3. Some college
870,Zone 3,18,34,Married,4,42,High school degree,14,No,Female,5,Yes,No,Yes,No,6.45,19,0,17,0,104.05,318.75,0,240,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Total service,No,Medium,2. High school degree
871,Zone 2,24,31,Married,6,41,High school degree,13,No,Male,5,Yes,No,Yes,No,8.5,20,0,13,0,196.8,480.7,0,275,0,No,No,No,No,Yes,Yes,Yes,No,No,Plus service,No,Medium,2. High school degree
872,Zone 3,70,36,Unmarried,8,50,Did not complete high school,15,No,Female,1,No,No,Yes,No,20.55,0,0,20.75,0,1407.15,0,0,1370,0,Yes,No,No,No,No,No,No,No,No,E-service,No,Medium,1. Did not complete high school
873,Zone 1,7,38,Unmarried,4,70,College degree,4,No,Male,1,Yes,Yes,Yes,Yes,3.85,19.25,38.35,7,17.7,26.65,127.5,250.3,40,129.55,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Total service,Yes,High,4. College degree
874,Zone 3,70,59,Unmarried,27,85,Did not complete high school,19,No,Female,1,Yes,No,Yes,No,38.9,62.5,0,62,0,2711,4387.3,0,4220,0,No,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,High,1. Did not complete high school
875,Zone 2,20,48,Married,21,45,Some college,2,No,Female,2,Yes,No,Yes,Yes,10.7,33,0,27.5,29.4,192.15,645.65,0,480,528.3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Plus service,Yes,Medium,3. Some college
876,Zone 3,54,32,Married,12,27,Did not complete high school,9,No,Male,2,No,No,Yes,No,33.95,0,0,24.25,0,1801.3,0,0,1300,0,Yes,No,No,No,No,No,No,No,No,E-service,No,Low,1. Did not complete high school
877,Zone 3,36,48,Unmarried,28,29,Did not complete high school,2,No,Male,1,No,No,No,No,6,0,0,0,0,222.8,0,0,0,0,No,No,No,No,No,No,No,No,No,Basic service,No,Low,1. Did not complete high school
878,Zone 3,71,53,Married,29,48,College degree,0,No,Female,2,Yes,No,Yes,No,34.95,28.75,0,36,0,2506.05,2074.75,0,2560,0,Yes,No,No,No,No,Yes,Yes,Yes,No,Plus service,No,Medium,4. College degree
879,Zone 1,17,41,Unmarried,4,32,High school degree,3,No,Male,1,Yes,No,Yes,No,12.6,9.5,0,6.75,0,208,168,0,100,0,No,No,No,No,Yes,No,Yes,No,No,Plus service,No,Medium,2. High school degree
880,Zone 1,18,45,Married,17,43,Did not complete high school,9,No,Male,3,Yes,No,Yes,No,4.45,17,0,13.75,0,78.65,287.3,0,245,0,No,No,No,No,Yes,Yes,Yes,No,No,Plus service,No,Medium,1. Did not complete high school
881,Zone 1,16,27,Unmarried,8,16,Post-undergraduate degree,0,No,Female,1,Yes,Yes,Yes,Yes,5.45,17.75,44.85,13.5,33.9,102.75,282.2,675.65,235,524.2,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Total service,Yes,Low,5. Post-undergraduate degree
882,Zone 3,38,30,Married,6,22,High school degree,3,No,Female,2,No,No,Yes,No,5.6,0,0,12.25,0,215.05,0,0,455,0,Yes,No,No,Yes,No,No,No,No,Yes,E-service,No,Low,2. High school degree
883,Zone 1,52,45,Married,19,40,Some college,9,No,Female,3,No,Yes,Yes,Yes,8.45,0,34.35,14.5,34.1,512.65,0,1793.9,705,1740.7,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Total service,No,Medium,3. Some college
884,Zone 1,46,48,Married,12,256,Some college,25,No,Male,6,Yes,Yes,Yes,Yes,13.8,31.75,43.65,18.75,66,612.55,1449,1961.8,835,3064.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Total service,No,Very High,3. Some college
885,Zone 2,31,46,Unmarried,23,144,College degree,13,No,Male,1,Yes,No,Yes,No,7.6,15.25,0,9.75,0,271.55,501.15,0,290,0,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Plus service,No,High,4. College degree
886,Zone 2,23,31,Unmarried,10,45,College degree,0,No,Male,2,Yes,No,No,No,5,11.75,0,0,0,119.5,275.05,0,0,0,Yes,No,No,Yes,No,No,No,No,Yes,E-service,No,Medium,4. College degree
887,Zone 2,38,56,Married,34,34,High school degree,0,No,Female,3,No,No,No,Yes,7.8,0,0,0,24.65,272.75,0,0,0,888.45,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Plus service,No,Medium,2. High school degree
888,Zone 2,50,54,Unmarried,15,248,Some college,28,No,Female,1,Yes,No,Yes,Yes,11.05,17.25,0,5.5,29.15,497.9,833.85,0,270,1453.85,Yes,No,No,No,Yes,Yes,Yes,No,No,Plus service,No,Very High,3. Some college
889,Zone 2,16,49,Unmarried,17,41,High school degree,5,No,Male,1,Yes,Yes,No,Yes,4.1,14,39.15,0,31.8,62.45,260.05,620,0,521.35,No,Yes,Yes,Yes,No,No,Yes,No,No,Total service,No,Medium,2. High school degree
890,Zone 2,14,34,Married,4,27,College degree,1,No,Female,2,Yes,Yes,Yes,Yes,6.05,23.5,36.25,20.5,37.85,90.2,313.8,454.45,260,474,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Total service,No,Low,4. College degree
891,Zone 2,30,52,Unmarried,23,17,Some college,3,No,Female,1,No,Yes,Yes,No,10.3,0,37.6,15.25,0,367.4,0,1106.4,420,0,Yes,No,No,Yes,No,No,No,No,No,E-service,Yes,Low,3. Some college
892,Zone 3,22,47,Married,0,44,College degree,11,No,Female,3,Yes,Yes,Yes,Yes,9,21.25,50.75,57.25,57,194.55,466.9,1053.1,1220,1264.05,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,Medium,4. College degree
893,Zone 1,38,55,Married,12,135,High school degree,24,No,Male,4,Yes,No,Yes,No,12.15,31.75,0,16.25,0,467.75,1167.65,0,595,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,No,High,2. High school degree
894,Zone 3,59,26,Married,3,41,College degree,1,No,Female,3,No,Yes,Yes,Yes,12.65,0,35.1,46.75,29.15,804,0,2099.3,2710,1707.1,Yes,No,No,Yes,No,No,No,No,No,E-service,Yes,Medium,4. College degree
895,Zone 2,54,55,Unmarried,1,587,Some college,33,No,Male,1,No,No,No,No,13,0,0,0,0,650.85,0,0,0,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,3. Some college
896,Zone 3,9,40,Unmarried,13,38,College degree,7,No,Female,1,Yes,Yes,Yes,Yes,3.35,21,42.4,17.5,59.55,37.7,179.8,329.05,125,482.1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,Medium,4. College degree
897,Zone 1,67,67,Married,38,49,High school degree,10,No,Female,2,No,Yes,Yes,No,14.3,0,29.25,25.25,0,924.55,0,1963.3,1675,0,Yes,No,No,Yes,No,No,No,No,Yes,E-service,No,Medium,2. High school degree
898,Zone 2,24,44,Unmarried,19,33,Some college,0,No,Female,2,No,Yes,No,No,4.65,0,26.65,0,0,100.95,0,568.2,0,0,No,No,No,No,No,No,No,Yes,Yes,Basic service,No,Medium,3. Some college
899,Zone 2,12,55,Married,13,36,Did not complete high school,5,No,Female,2,No,Yes,No,No,5.95,0,26.55,0,0,73.35,0,300.75,0,0,Yes,No,No,Yes,No,No,No,No,No,E-service,Yes,Medium,1. Did not complete high school
900,Zone 1,26,47,Unmarried,13,54,Some college,0,No,Male,1,Yes,Yes,Yes,Yes,7.1,16,38.5,18,23.5,205.4,484.9,946.85,435,547.75,Yes,Yes,No,Yes,No,No,No,Yes,Yes,E-service,No,High,3. Some college
901,Zone 2,3,32,Unmarried,4,58,High school degree,11,No,Male,4,Yes,Yes,Yes,Yes,2.75,15.75,29.5,9.25,28.55,5.7,49.65,50.5,15,67.7,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Total service,Yes,High,2. High school degree
902,Zone 2,20,46,Unmarried,2,23,Post-undergraduate degree,4,No,Female,2,No,No,No,No,4.75,0,0,0,0,82.3,0,0,0,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Total service,No,Low,5. Post-undergraduate degree
903,Zone 3,5,52,Married,0,97,Post-undergraduate degree,9,No,Male,2,Yes,Yes,Yes,Yes,3.1,16.5,35.25,25.5,40.3,12.9,83,127.35,115,162.75,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Total service,Yes,High,5. Post-undergraduate degree
904,Zone 3,58,53,Unmarried,19,207,Some college,12,No,Female,1,Yes,Yes,Yes,Yes,7.3,29.5,51.2,22,62.8,447.15,1653.9,2986.7,1250,3613.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,Very High,3. Some college
905,Zone 1,54,28,Married,2,21,Some college,3,No,Male,4,No,No,Yes,No,10.4,0,0,25.75,0,567.55,0,0,1395,0,No,No,No,No,No,No,No,No,No,Basic service,No,Low,3. Some college
906,Zone 2,52,39,Unmarried,6,119,Some college,18,No,Female,1,Yes,No,Yes,No,10.5,25,0,8.25,0,556.5,1280.9,0,450,0,No,No,Yes,No,No,No,No,No,Yes,Basic service,No,High,3. Some college
907,Zone 2,38,30,Married,10,25,Did not complete high school,5,No,Female,4,No,No,Yes,No,3.95,0,0,12,0,179.75,0,0,430,0,No,No,No,No,No,No,No,No,No,Basic service,No,Low,1. Did not complete high school
908,Zone 2,19,46,Unmarried,5,59,Some college,17,No,Male,1,Yes,No,No,No,5.6,9,0,0,0,97.25,191.25,0,0,0,No,No,No,No,Yes,No,No,Yes,No,Basic service,No,High,3. Some college
909,Zone 2,22,33,Married,2,24,Did not complete high school,3,No,Male,4,No,No,No,No,7.1,0,0,0,0,153.4,0,0,0,0,No,No,No,No,No,No,No,No,Yes,Basic service,No,Low,1. Did not complete high school
910,Zone 1,49,35,Married,15,113,College degree,4,No,Male,5,No,No,No,No,16.1,0,0,0,0,818.45,0,0,0,0,Yes,No,No,No,No,No,No,No,Yes,E-service,No,High,4. College degree
911,Zone 3,5,39,Unmarried,0,22,Did not complete high school,0,No,Female,2,Yes,No,Yes,No,4.7,19,0,9.25,0,32.95,106.85,0,30,0,No,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Low,1. Did not complete high school
912,Zone 2,18,69,Unmarried,28,11,Did not complete high school,17,Yes,Male,1,No,No,No,No,3.85,0,0,0,0,62.75,0,0,0,0,No,No,No,No,No,No,No,No,No,Basic service,No,Low,1. Did not complete high school
913,Zone 3,43,29,Unmarried,4,33,Did not complete high school,13,No,Female,4,Yes,No,Yes,Yes,22.05,18.75,0,7.5,24.95,1042.95,830.75,0,345,1124.25,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Medium,1. Did not complete high school
914,Zone 3,17,50,Unmarried,2,205,Post-undergraduate degree,19,No,Male,1,Yes,Yes,No,Yes,6.95,21.25,37.95,0,36.65,121.45,371.2,523.75,0,620.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Total service,Yes,Very High,5. Post-undergraduate degree
915,Zone 2,37,33,Unmarried,4,41,Some college,8,No,Female,3,No,Yes,No,No,9.2,0,30.45,0,0,347.1,0,1158.9,0,0,Yes,No,No,No,Yes,No,No,No,Yes,E-service,Yes,Medium,3. Some college
916,Zone 2,8,39,Unmarried,0,39,Did not complete high school,7,No,Female,1,Yes,No,No,No,3.15,10.75,0,0,0,29.05,83.55,0,0,0,No,No,No,No,No,No,No,No,No,Basic service,No,Medium,1. Did not complete high school
917,Zone 2,51,46,Married,8,107,High school degree,21,No,Female,6,Yes,No,Yes,Yes,17.3,25.75,0,23,37.4,840,1396.75,0,1155,1832.25,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Plus service,No,High,2. High school degree
918,Zone 1,71,55,Married,11,198,Did not complete high school,31,No,Female,3,Yes,No,Yes,No,17.8,44.25,0,32,0,1218,3058.5,0,2305,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,1. Did not complete high school
919,Zone 1,56,53,Married,23,100,Post-undergraduate degree,14,No,Female,2,No,Yes,Yes,No,14.15,0,34.2,9.5,0,752.9,0,1988.7,560,0,Yes,Yes,No,Yes,No,No,No,No,Yes,E-service,No,High,5. Post-undergraduate degree
920,Zone 3,70,68,Unmarried,21,1131,High school degree,45,No,Male,1,Yes,No,Yes,Yes,14.85,57.5,0,15,39.5,1104.4,3926.65,0,990,2798.25,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,2. High school degree
921,Zone 1,62,53,Unmarried,14,360,Some college,26,No,Female,2,Yes,No,Yes,No,31.9,53.25,0,16.5,0,1892.85,3232.05,0,890,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,3. Some college
922,Zone 1,50,52,Married,22,162,High school degree,27,No,Female,2,Yes,Yes,Yes,Yes,12.85,24.25,49.2,14.25,42.85,599.05,1238.2,2498.4,725,2032.3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Total service,No,Very High,2. High school degree
923,Zone 3,1,31,Unmarried,3,29,Post-undergraduate degree,2,No,Female,3,No,Yes,No,No,1.45,0,25.25,0,0,1.45,0,25.25,0,0,No,No,No,Yes,No,No,No,No,Yes,Basic service,Yes,Low,5. Post-undergraduate degree
924,Zone 3,15,26,Unmarried,1,38,College degree,1,No,Male,2,No,Yes,No,No,7.4,0,35.4,0,0,91.7,0,483.5,0,0,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Total service,Yes,Medium,4. College degree
925,Zone 3,72,55,Married,24,82,Some college,25,No,Female,2,No,Yes,Yes,No,62.3,0,35.65,65.25,0,4333,0,2477.1,4915,0,Yes,No,No,No,Yes,Yes,No,No,Yes,E-service,No,High,3. Some college
926,Zone 2,69,47,Married,10,159,High school degree,24,No,Male,4,No,No,Yes,No,25.2,0,0,36.25,0,1714.7,0,0,2470,0,No,No,No,No,Yes,No,Yes,No,No,Plus service,Yes,Very High,2. High school degree
927,Zone 2,32,44,Unmarried,10,201,High school degree,24,No,Male,1,Yes,No,Yes,No,7.65,28,0,18.5,0,237.85,895.05,0,595,0,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,2. High school degree
928,Zone 1,19,25,Married,6,27,College degree,0,No,Female,2,Yes,No,Yes,No,9.55,20.5,0,34.75,0,172.55,398.95,0,620,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Plus service,Yes,Low,4. College degree
929,Zone 2,42,54,Unmarried,19,57,Some college,10,No,Female,1,No,Yes,Yes,Yes,8.7,0,47.15,11.75,47.5,356.45,0,1872.7,415,1932.35,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Total service,No,High,3. Some college
930,Zone 3,51,49,Unmarried,29,45,Did not complete high school,16,No,Male,1,No,No,Yes,No,15.7,0,0,8.5,0,815.05,0,0,400,0,No,No,No,No,No,Yes,No,No,No,Basic service,No,Medium,1. Did not complete high school
931,Zone 2,32,22,Married,2,17,High school degree,2,No,Female,4,Yes,No,Yes,No,4.8,28,0,19,0,157.25,952.9,0,600,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Plus service,Yes,Low,2. High school degree
932,Zone 3,26,55,Married,13,61,Did not complete high school,26,No,Male,2,Yes,No,Yes,No,4.25,29,0,12,0,102.45,729.15,0,300,0,No,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,High,1. Did not complete high school
933,Zone 2,39,44,Married,14,418,College degree,18,No,Male,2,Yes,No,Yes,No,7.05,27.5,0,17.5,0,269,1046.2,0,640,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Total service,No,Very High,4. College degree
934,Zone 2,72,53,Unmarried,12,152,High school degree,32,No,Female,1,Yes,No,Yes,Yes,43.25,50.5,0,19.25,44.9,3115,3669,0,1315,3120.35,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Total service,No,Very High,2. High school degree
935,Zone 2,4,39,Unmarried,11,38,College degree,1,No,Male,2,Yes,No,Yes,Yes,2.8,22.75,0,13.75,30.2,9.35,103.45,0,40,76.9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Total service,Yes,Medium,4. College degree
936,Zone 2,54,50,Married,5,151,College degree,20,No,Male,3,Yes,No,Yes,Yes,21.95,40.25,0,25.75,21.8,1248.25,2030.2,0,1355,1121.05,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,4. College degree
937,Zone 1,34,40,Married,21,23,College degree,9,No,Female,3,Yes,Yes,Yes,Yes,5.95,25.75,45.4,16.75,37.7,207.7,805.85,1498.9,540,1257.7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,No,Low,4. College degree
938,Zone 1,20,25,Married,4,33,College degree,0,No,Female,3,Yes,No,Yes,Yes,4.55,16,0,19.25,27.05,115.65,288.75,0,365,511.25,No,No,No,Yes,Yes,No,Yes,No,Yes,Basic service,No,Medium,4. College degree
939,Zone 3,14,49,Unmarried,4,26,Did not complete high school,8,No,Male,1,No,No,Yes,No,6.5,0,0,14.5,0,86.7,0,0,180,0,No,No,No,No,No,No,No,No,No,Basic service,No,Low,1. Did not complete high school
940,Zone 1,61,59,Unmarried,26,89,Did not complete high school,40,Yes,Female,1,Yes,No,Yes,No,17.35,35,0,29.25,0,988.8,2166.8,0,1805,0,No,No,No,No,Yes,Yes,No,Yes,No,Plus service,No,High,1. Did not complete high school
941,Zone 2,4,24,Unmarried,2,25,College degree,0,No,Male,1,No,No,Yes,No,3.75,0,0,15.75,0,12.4,0,0,35,0,No,Yes,No,Yes,No,Yes,No,No,No,Basic service,Yes,Low,4. College degree
942,Zone 3,16,48,Unmarried,25,59,High school degree,13,No,Male,2,Yes,No,Yes,No,7.85,20.25,0,14,0,104.9,349.4,0,180,0,No,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,Yes,High,2. High school degree
943,Zone 1,13,41,Unmarried,9,55,High school degree,12,No,Female,3,No,No,No,No,4.85,0,0,0,0,55.65,0,0,0,0,No,No,No,No,No,No,No,No,Yes,Basic service,No,High,2. High school degree
944,Zone 2,53,37,Married,18,25,Some college,6,No,Female,2,No,Yes,Yes,No,9.95,0,28.65,23.5,0,558.15,0,1533.1,1170,0,Yes,No,No,Yes,No,No,No,No,Yes,E-service,Yes,Low,3. Some college
945,Zone 2,58,36,Married,13,39,High school degree,8,No,Female,7,Yes,No,Yes,Yes,16.4,38.25,0,55.5,57.05,933.1,2355.4,0,3145,3247.95,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,Medium,2. High school degree
946,Zone 2,25,38,Married,19,56,Did not complete high school,19,No,Female,2,No,Yes,Yes,Yes,10.55,0,31.95,32.75,23.65,290.25,0,732.95,770,578.45,No,Yes,No,No,Yes,No,No,Yes,No,Plus service,No,High,1. Did not complete high school
947,Zone 1,71,61,Married,19,155,Some college,30,No,Male,2,Yes,No,Yes,No,23.9,27.5,0,15,0,1684.05,1935.15,0,1030,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,3. Some college
948,Zone 1,22,33,Married,13,119,Post-undergraduate degree,0,No,Female,4,Yes,Yes,No,Yes,4.3,23.25,51.6,0,60.35,88.5,520.45,1013.3,0,1230.7,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Total service,Yes,High,5. Post-undergraduate degree
949,Zone 1,46,48,Married,15,64,Some college,20,No,Male,2,Yes,Yes,Yes,Yes,10.2,26.5,40.2,11.5,23.2,393.55,1316.7,1832,510,948.75,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Plus service,No,High,3. Some college
950,Zone 3,66,50,Married,2,333,Post-undergraduate degree,24,No,Male,2,No,No,Yes,No,10.3,0,0,14.25,0,659.55,0,0,975,0,Yes,No,Yes,Yes,No,No,No,No,No,E-service,No,Very High,5. Post-undergraduate degree
951,Zone 1,69,58,Married,29,26,High school degree,7,No,Female,3,Yes,Yes,Yes,Yes,32.65,33,54,29.25,50.65,2321.8,2378.2,3649.6,2055,3475.45,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Total service,No,Low,2. High school degree
952,Zone 2,38,49,Married,3,33,College degree,11,No,Male,4,No,Yes,No,Yes,6.85,0,42.1,0,25.15,285.55,0,1642.2,0,954,Yes,No,No,Yes,No,Yes,No,Yes,Yes,E-service,No,Medium,4. College degree
953,Zone 3,16,35,Unmarried,7,46,Some college,3,No,Male,1,No,Yes,No,No,5.1,0,27.15,0,0,74.1,0,434.15,0,0,No,No,No,No,No,No,No,No,Yes,Basic service,No,Medium,3. Some college
954,Zone 3,44,39,Married,8,41,High school degree,8,No,Male,4,Yes,No,Yes,No,7.55,16.25,0,10.25,0,353.3,638.25,0,490,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,No,Medium,2. High school degree
955,Zone 1,50,50,Unmarried,24,31,Did not complete high school,8,No,Male,1,No,No,Yes,No,11.95,0,0,28.25,0,540.5,0,0,1355,0,No,No,No,No,No,No,Yes,Yes,No,Plus service,No,Medium,1. Did not complete high school
956,Zone 3,10,23,Unmarried,1,29,College degree,0,No,Female,1,Yes,Yes,Yes,Yes,4.95,32,53.25,35.75,50.45,62.1,323.8,420.55,285,416,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,No,Low,4. College degree
957,Zone 2,7,41,Unmarried,6,94,High school degree,16,No,Male,1,Yes,Yes,Yes,Yes,3.85,28,37.65,9,41.4,27.95,218.9,256.3,65,237.25,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Total service,No,High,2. High school degree
958,Zone 3,71,48,Unmarried,25,288,Some college,19,No,Male,1,No,No,Yes,No,30.9,0,0,19.75,0,2123.6,0,0,1305,0,No,No,No,No,No,No,Yes,No,No,Basic service,No,Very High,3. Some college
959,Zone 3,16,39,Married,5,31,Did not complete high school,4,No,Female,5,No,No,No,No,5,0,0,0,0,69.6,0,0,0,0,No,No,No,No,No,No,No,No,No,Basic service,No,Medium,1. Did not complete high school
960,Zone 3,6,20,Unmarried,0,25,High school degree,0,No,Female,2,Yes,No,Yes,No,1.9,20.75,0,15.5,0,19.3,114.4,0,95,0,No,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Low,2. High school degree
961,Zone 2,46,55,Unmarried,24,269,High school degree,35,No,Male,1,Yes,No,Yes,No,10.1,39,0,18,0,449.7,1829.75,0,775,0,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,2. High school degree
962,Zone 3,51,49,Married,13,203,Some college,27,No,Male,4,Yes,No,Yes,No,17.6,22,0,21.75,0,961.9,1125.25,0,1075,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,Very High,3. Some college
963,Zone 3,5,34,Unmarried,12,22,High school degree,2,No,Male,2,Yes,Yes,No,Yes,3.6,12.5,28.5,0,19.3,16.1,46.7,143.65,0,86.15,No,Yes,No,No,No,Yes,Yes,No,Yes,Basic service,Yes,Low,2. High school degree
964,Zone 2,49,54,Married,23,25,High school degree,1,No,Female,4,No,No,Yes,No,14.65,0,0,41.25,0,719.5,0,0,1980,0,No,No,No,No,No,No,No,No,No,Basic service,No,Low,2. High school degree
965,Zone 3,49,51,Married,14,222,Post-undergraduate degree,16,No,Male,2,No,No,No,No,12.25,0,0,0,0,575.6,0,0,0,0,Yes,No,No,Yes,No,Yes,No,No,Yes,E-service,No,Very High,5. Post-undergraduate degree
966,Zone 1,26,30,Married,4,76,Some college,7,No,Male,2,No,Yes,No,No,9.45,0,29.2,0,0,214.7,0,697.05,0,0,No,No,Yes,No,No,No,No,No,Yes,Basic service,No,High,3. Some college
967,Zone 3,22,39,Unmarried,4,55,High school degree,17,No,Female,1,Yes,No,Yes,Yes,5.4,38.75,0,17.75,50.2,81.55,908.35,0,290,1147.4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,High,2. High school degree
968,Zone 3,51,45,Married,4,46,Some college,6,No,Male,2,Yes,Yes,Yes,Yes,20.7,34.75,48.65,32.25,48.65,1082.4,1711.75,2496.4,1600,2353.35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Total service,No,Medium,3. Some college
969,Zone 1,19,27,Married,7,56,College degree,1,No,Male,4,No,Yes,Yes,Yes,4.75,0,46.3,21.75,37.7,97.85,0,804.35,445,692.95,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Total service,Yes,High,4. College degree
970,Zone 1,9,36,Unmarried,1,79,Some college,11,No,Female,5,Yes,Yes,Yes,Yes,5.8,27.75,33.75,30.75,25.9,44.55,246,246.85,230,186.8,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Plus service,Yes,High,3. Some college
971,Zone 3,15,25,Married,0,51,Some college,2,No,Female,2,No,No,No,No,3.15,0,0,0,0,45.35,0,0,0,0,No,No,No,No,No,No,No,No,No,Basic service,No,High,3. Some college
972,Zone 2,57,63,Unmarried,19,61,Did not complete high school,27,No,Male,1,Yes,No,Yes,No,12.7,38.25,0,33.75,0,767.75,2239.7,0,1880,0,No,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,High,1. Did not complete high school
973,Zone 3,48,45,Unmarried,15,41,Did not complete high school,10,No,Female,2,No,No,No,No,10.2,0,0,0,0,445.7,0,0,0,0,No,No,No,No,No,No,No,No,No,Basic service,No,Medium,1. Did not complete high school
974,Zone 2,9,53,Married,20,50,High school degree,13,No,Female,2,No,Yes,No,No,3.1,0,21.35,0,0,22,0,196.15,0,0,No,No,No,No,No,No,No,No,Yes,Basic service,Yes,Medium,2. High school degree
975,Zone 1,61,52,Unmarried,21,82,Did not complete high school,18,No,Male,1,No,No,Yes,No,12.1,0,0,15.75,0,751.75,0,0,910,0,No,No,No,No,Yes,No,Yes,Yes,No,Plus service,No,High,1. Did not complete high school
976,Zone 3,72,53,Unmarried,34,108,Did not complete high school,23,No,Male,1,Yes,No,Yes,Yes,32.55,35.5,0,14.75,40.75,2361.35,2535.4,0,1060,2886.05,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Plus service,No,High,1. Did not complete high school
